4,1,0,20,25,2,1,20,2,0.5,174,1,0,0,0.55556,0,0,42,8,2.25,1,1,-1,0,1,1,1,0,1,1,-1,1,1,0,-1,-1,-1,-1,-1,0,-1,0
1,1,0,13,1,0,11,2,1,2,1,0,0,0,1,0,0,0,1,1,1,-1,0,-1,-1,-1,-1,1,-1,-1,1,-1,-1,0,0,1,0,0,-1,-1,-1,0
15,1,0,26,77,99,0,26,6,0.35714,445,1,0,0,0.31429,0,0,28.6,19,2.6,2,0,0,0,-1,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,-1,0,0,0
4,1,0,8,8,4,1,7,2,0.66667,32,1,1,0,0.5,0,0,6.75,2,0.75,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
24,2,0,28,87,150,2,26,18,0.87352,595,0.72727,0,0.36111,0.2,0,0,23.333,16,2.9167,2,-1,0,0,-1,-1,-1,0,-1,-1,-1,-1,1,-1,1,-1,0,0,-1,-1,-1,-1
3,5,0,6,6,3,2,5,3,2,18,0,0,0.99048,0.5,0,0,5,1,0.3333,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1
3,1,0,14,19,1,2,12,2,0.5,93,1,0,0,0.5,0,0,29,7,2.3333,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
4,1,0,13,26,2,2,11,2,0.5,147,1,0,0,0.33333,0,0,35.25,12,3.5,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
3,2,0,10,16,3,0,10,3,2,56,0,0,0.75,0.55556,0,0,17.667,4,1.6667,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
3,2,0,9,27,3,0,9,3,2,152,0,0,0.75,0.55556,0,0,49.667,7,2.6667,1,-1,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,1,1,0,0,-1,-1,-1,1
8,1,0,26,63,20,0,26,6,0.78571,281,1,1,0,0.33333,0,0,33.875,3,1,1,0,0,0,-1,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,-1,1,1,0
15,1,0,11,38,81,2,10,6,0.85714,177,1,0,0,0.16071,0,0,10.4,1,0.8667,5,1,-1,0,-1,1,1,1,-1,-1,1,1,0,-1,-1,-1,-1,-1,1,0,-1,1
16,2,0,30,103,48,2,28,12,0.86667,932,0.83333,0,0.46429,0.24219,0,0,56.5,33,4.0625,7,-1,0,0,-1,-1,-1,-1,-1,-1,-1,1,0,-1,1,1,0,0,1,-1,1,1
17,2,0,15,58,100,2,13,11,0.90625,446,1,0,0.46429,0.3,0,0,24.765,12,2.0588,1,0,0,0,1,0,0,0,1,0,0,1,0,-1,0,0,0,0,1,0,0,-1
9,2,0,9,49,4,2,7,8,0.625,564,1,0,0.61905,0.37778,0,0,61.333,11,3,1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,0,0,1,-1,1,0
17,2,0,14,53,78,4,10,13,0.8125,359,1,2,0.25,0.27679,1,1,19.647,17,2.5882,1,1,-1,0,-1,1,1,0,-1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,0
8,2,0,20,62,0,1,20,4,0.53571,523,1,1,0.33333,0.40476,1,2,63.875,4,1.625,2,0,0,0,-1,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,-1,0,0,1
9,1,0,39,96,30,1,38,3,0.625,556,1,0,0,0.19643,0,0,60.667,6,2.3333,3,0,0,0,1,-1,0,0,1,0,0,-1,0,0,0,0,0,0,-1,0,1,-1
3,1,0,5,8,1,0,5,2,0.5,21,1,0,0,0.5,0,0,5.6667,1,0.3333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,1,0,7,22,11,3,4,10,0.62222,169,1,2,0,0.31667,0,0,15.4,7,1.9,1,-1,0,0,-1,-1,0,0,-1,0,1,-1,0,-1,0,0,0,0,-1,-1,-1,1
8,1,0,17,38,20,1,17,3,0.64286,191,1,1,0,0.2449,0,0,22.625,6,1.625,1,1,-1,0,1,1,1,0,1,1,-1,1,0,0,-1,-1,-1,-1,-1,0,-1,0
4,2,0,10,30,4,0,10,3,0.66667,141,1,0,0.6,0.66667,0,0,34,6,1.75,1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,0,1,1,0,0,-1,-1,-1,1
25,2,0,15,61,234,4,11,21,0.91319,396,1,2,0.17857,0.22396,1,1,14.36,17,2.08,1,1,0,0,-1,-1,1,0,-1,1,1,-1,0,-1,-1,-1,0,0,-1,-1,-1,1
5,1,0,15,37,2,1,14,3,0.625,372,1,0,0,0.375,0,0,73,22,5.4,3,1,-1,0,1,1,1,0,1,1,-1,1,1,0,-1,-1,-1,-1,1,1,1,1
5,1,0,15,38,2,1,14,3,0.625,374,1,0,0,0.35,0,0,73.4,19,5.6,2,1,-1,0,1,1,-1,0,1,1,-1,1,1,0,-1,-1,-1,-1,1,1,1,1
14,1,0,8,27,35,3,5,14,0.74359,165,1,2,0,0.2551,0,0,10.357,5,1.5714,1,-1,0,0,-1,-1,-1,0,-1,0,-1,-1,0,-1,0,0,0,0,-1,-1,-1,0
2,1,0,11,8,0,1,10,2,0,42,1,0,0,0.75,0,0,19.5,3,1.5,1,0,-1,0,1,0,-1,0,0,1,-1,1,1,0,-1,0,-1,-1,1,0,0,1
18,1,0,16,46,87,4,12,15,0.84559,260,1,3,0,0.22794,0,0,13,7,1.5,1,1,0,0,-1,-1,1,0,-1,0,-1,-1,1,-1,0,-1,0,0,-1,-1,-1,1
4,2,0,8,13,2,0,8,3,0.66667,61,1,0,0.6,0.66667,0,0,13.75,3,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
14,1,0,12,38,27,3,9,11,0.79121,280,1,2,0,0.4,0,0,18.5,7,2,1,-1,-1,0,-1,-1,0,-1,0,-1,1,-1,1,1,-1,0,-1,-1,-1,0,-1,1
2,1,0,11,6,1,8,3,1,1.9692,81,0,0,0,1,0,0,7,0,0,3,0,0,0,-1,0,0,-1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,-1
9,1,0,25,44,32,0,25,3,0.875,247,1,0,0,0.27083,0,0,26,7,1.8889,1,0,0,0,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
2,1,0,14,16,0,1,14,2,0,102,1,0,0,0.75,0,0,49.5,6,3,1,0,-1,0,1,0,-1,0,1,1,-1,1,1,0,-1,0,-1,-1,1,0,0,0
30,2,0,14,74,299,2,12,28,0.89871,594,1,2,0.31707,0.17241,0,0,18.267,22,2.0333,3,1,0,0,0,1,1,-1,0,1,1,-1,0,-1,-1,-1,0,0,-1,-1,-1,1
5,1,0,12,60,0,1,11,2,0.25,566,1,0,0,0.3125,0,0,112,39,8.2,4,0,0,0,-1,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,-1,-1,-1,1
35,1,0,13,36,493,13,0,35,0.94118,225,1,0,0,0.29714,0,0,4.9429,1,0.9714,1,-1,0,0,-1,-1,-1,-1,0,-1,-1,-1,0,0,0,-1,0,0,1,0,-1,1
5,1,0,20,33,8,2,18,3,0.25,105,1,0,0,0.3,0,0,19.8,8,2,1,0,0,0,-1,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,-1,-1,-1,-1
8,1,17,31,36,22,17,14,0,0.77143,190,1,0,0,0.34694,0,0,22.125,5,1.75,1,0,0,-1,-1,0,0,-1,-1,0,0,1,0,0,0,0,0,0,1,0,0,1
6,1,0,35,101,3,2,33,3,0.6,550,1,0,0,0.37143,0,0,90.333,7,1.6667,3,0,0,0,1,-1,1,0,1,0,1,-1,0,0,0,0,0,0,-1,0,-1,1
8,1,0,31,96,28,4,27,7,2,430,0,0,0,0.2,0,0,52.75,6,2.875,1,0,0,0,-1,-1,0,-1,-1,0,0,-1,0,0,0,0,0,0,-1,0,0,-1
